,nombre,marca,presentacion,precio,lugar
7606,Arvejas en Vaina,del Éxito, 1 kg,2 560 $,Éxito
7607,Turrón con Almendras,Nature Valley, 252 g,11 950 $,Éxito
7608,Bases para Pizza,Bimbo, 300 g,8 760 $,Éxito
7609,Bases para Pizza,Perman, 350 g,3 160 $,Éxito
7610,Café Helado,Starbucks, 281 ml,7 250 $,Éxito
7611,Café Helado con Sabor a Vainilla,Starbucks, 281 ml,7 250 $,Éxito
7612,Dulce de Brevas,La Constancia, 600 g,10 710 $,Éxito
7613,Dulce de Brevas,La Coruña, 600 g,7 630 $,Éxito
7614,"Café, Crema y Azúcar",Colcafé, 380 g,9 300 $,Éxito
7615,"Café, Crema y Azúcar Dietético",Colcafé, 280 g,11 050 $,Éxito
7616,"Café, Crema y Azúcar",Colcafé, 380 g,9 450 $,Éxito
7617,Calamar en Lata,Vigilante, 115 g,7 740 $,Éxito
7618,Calamar en Lata,Vigilante, 115 g,10 060 $,Éxito
7619,Naproxeno,Tecnoquímicas,1 500 mg,11 300 $,Éxito
7620,Cepillo para Pisos,New Andin, 1 unidad,20 550 $,Éxito
7621,Cepillo para Pisos,La Morena, 1 unidad,14 800 $,Éxito
7622,Cepillo para Pisos,Vanyplas, 1 unidad,16 750 $,Éxito
7623,Delineador de Ojos,CoverGirl, 1 unidad,20 800 $,Éxito
7624,Crema para el Contorno de los Ojos (g),Cicatricure, 9 g,47 700 $,Éxito
7625,Cinta para la Tasa del Sanitario,Tergo, 3 unidades,4 930 $,Éxito
7626,Exfoliante (g),Clean & Clear, 100 g,24 150 $,Éxito
7627,Colada con Sabor a Fresa,Maizena, 30 g,1 290 $,Éxito
7628,Colada con Sabor a Vainilla,Maizena, 30 g,1 240 $,Éxito
7629,Pasta de Cocción Rápida,Casino, 500 g,5 180 $,Éxito
7630,Guascas,Kiska, 10 g,2 680 $,Éxito
7631,Adhesivo Dental,Proquident, 40 g,21 000 $,Éxito
7632,Adhesivo Dental,Corega, 40 g,28 215 $,Éxito
7633,Aclarante,24/7 by Paola Turbay, 15 ml,50 800 $,Éxito
7634,Crema para el Contorno de los Ojos (g),L'Avanté Paris, 16 g,39 300 $,Éxito
7635,Aclarante,24/7 by Paola Turbay, 50 ml,54 080 $,Éxito
7636,Aclarante,24/7 by Paola Turbay, 50 ml,54 080 $,Éxito
7637,Croquetas de Papas Congeladas,McCain, 600 g,11 190 $,Éxito
7638,Delineador de Ojos,Daphne, 1 unidad,11 520 $,Éxito
7639,Delineador de Ojos,Daphne, 1 unidad,15 500 $,Éxito
7640,Dulce de Brevas,Konfyt, 500 g,19 500 $,Éxito
7641,Naproxeno,Tecnoquímicas,1 500 mg,8 320 $,Éxito
7642,Fórmula Láctea Infantil más de 24 Meses Líquida,Enfagrow, 200 ml,22 450 $,Éxito
7643,Fórmula Láctea Infantil 6 a 12 Meses Líquida,Enfamil, 237 ml,28 300 $,Éxito
7644,Esponja Corporal,Caress, 1 unidad,10 340 $,Éxito
7645,Esponja Corporal,Fregona, 1 unidad,3 420 $,Éxito
7646,Exfoliante (g),Neutrogena, 100 g,29 650 $,Éxito
7647,Calamar en Lata,Sabor Español, 115 g,7 270 $,Éxito
7648,Flan,Alpina, 230 g,3 144 $,Éxito
7649,Gel Modelador de Abdomen,Figubelle, 150 g,39 451 $,Éxito
7650,Gel Modelador de Abdomen,Figubelle, 150 g,38 808 $,Éxito
7651,Guascas,Rapisopas, 7 g,2 350 $,Éxito
7652,Guascas,Éxito, 10 g,1 160 $,Éxito
7653,Arvejas en Vaina,del Éxito, 0.2 kg,6 430 $,Éxito
7654,Crema para el Contorno de los Ojos (g),Neutrogena, 15 g,45 650 $,Éxito
7655,Repuesto de Insecticida Eléctrico,Raid, 12 unidades,8 770 $,Éxito
7656,Exfoliante (g),Neutrogena, 100 g,16 905 $,Éxito
7657,Croquetas de Papas Congeladas,McCain, 500 g,7 670 $,Éxito
7658,Gel Modelador de Abdomen,Figubelle, 300 g,50 500 $,Éxito
7659,Laca para Peinar Suave,Kleer Lac, 240 ml,9 440 $,Éxito
7660,Laca para Peinar Fuerte,Kleer Lac, 240 ml,9 440 $,Éxito
7661,Esponja Corporal,Alga Crin, 1 unidad,16 350 $,Éxito
7662,Bases para Pizza,Delicias Orientales, 600 g,11 080 $,Éxito
7663,Pasta en Corbatas,Barilla, 500 g,7 750 $,Éxito
7664,Orzo,Conzazoni,1 000 g,11 720 $,Éxito
7665,Pasta en Corbatas,Pastas La Muñeca, 250 g,1 580 $,Éxito
7666,Cinta para la Tasa del Sanitario,Pato, 3 unidades,5 780 $,Éxito
7667,Repuesto de Insecticida Eléctrico,Raid, 72 unidades,25 500 $,Éxito
7668,Cinta para la Tasa del Sanitario,Pato, 3 unidades,5 210 $,Éxito
7669,Suero Oral con Sabor a Fresa,Abbott, 500 ml,6 050 $,Éxito
7670,Suero Oral con Sabor a Uva,Abbott, 500 ml,6 440 $,Éxito
7671,Puré de Papas,Betty Crocker, 388 g,16 500 $,Éxito
7672,Puré de Papas,VanGuy, 250 g,7 160 $,Éxito
7673,Repuesto de Insecticida Eléctrico,Raid, 24 unidades,14 450 $,Éxito
7674,Orzo,Barilla, 500 g,6 330 $,Éxito
7675,Orzo,Monticello, 750 g,8 190 $,Éxito
7676,Roscón,del Éxito, 260 g,3 653 $,Éxito
7677,Roscón,del Éxito, 260 g,2 500 $,Éxito
7678,Salsa de Ciruelas Pasas,La Constancia, 200 g,4 280 $,Éxito
7679,Salsa de Ciruelas Pasas,Éxito, 200 g,3 640 $,Éxito
7680,Salsa de Ciruelas Pasas,Aderezos, 280 g,5 130 $,Éxito
7681,Pasta de Cocción Rápida,Casino, 500 g,5 990 $,Éxito
7682,Espaguetis Preparados,Zenú, 320 g,9 890 $,Éxito
7683,Sanduche de Galleta con Helado,Mimo's, 75 g,4 880 $,Éxito
7684,Sanduche de Galleta con Helado,Mimo's, 80 g,4 880 $,Éxito
7685,Sanduche de Galleta con Helado,Mimo's, 70 g,5 170 $,Éxito
7686,Pasta de Cocción Rápida,Casino, 500 g,6 350 $,Éxito
7687,Turrón con Almendras,El Almendro, 75 g,15 550 $,Éxito
7688,Papilla,Alpina, 125 g,2 550 $,Éxito
7689,Papilla,Alpina, 125 g,2 550 $,Éxito
7690,Papilla,Alpina, 125 g,2 550 $,Éxito
7691,Laca para Peinar Fuerte,Natural Styling, 175 ml,20 050 $,Éxito
7692,Ácido Poliático,Éxito, 500 ml,6 170 $,Éxito
7693,Ácido Poliático,Éxito, 800 ml,3 970 $,Éxito
7694,Descongestionante Mentolado,Tecnoquímicas, 50 g,11 230 $,Éxito
7695,Ambientador de Pétalos con Aroma a Canela y Manzana,Glade, 10 g,18 600 $,Éxito
7696,Ambientador de Pétalos con Aroma a Lavanda,Glade, 6 g,12 600 $,Éxito
7697,Ambientador en Pasta con Aroma a Canela,Tergo, 30 g,3 150 $,Éxito
7698,Ambientador en Pasta con Aroma a Lavanda,Tergo, 30 g,3 340 $,Éxito
7699,Amaretto,Convier, 750 ml,51 000 $,Éxito
7700,Arepas de Mote,Doña Lucha, 300 g,2 550 $,Éxito
7701,Arroz Partido,Caribe,1 000 g,2 200 $,Éxito
7702,Arroz Partido,Éxito,1 000 g,2 450 $,Éxito
7703,Arvejas Congeladas,Éxito, 500 g,7 560 $,Éxito
7704,Arvejas Congeladas,McCain, 500 g,10 660 $,Éxito
7705,Ácido Acetilsalicílico,Bayer,2 800 mg,11 900 $,Éxito
7706,Base para Salsa Napolitana,Maggi, 47 g,2 800 $,Éxito
7707,Base para Salsa Carbonara,Maggi, 50 g,2 470 $,Éxito
7708,Bebida Hidratante en Polvo,Activade, 36 g,1 640 $,Éxito
7709,Bebida Hidratante en Polvo,Activade, 36 g,1 534 $,Éxito
7710,Mezcla para Ponqué,Betty Crocker, 184 g,7 690 $,Éxito
7711,Betún para Gamuza de Color Café,Búfalo, 110 ml,10 260 $,Éxito
7712,Betún para Gamuza de Color Negro,Búfalo, 110 ml,10 260 $,Éxito
7713,Antiimperfecciones,Bio-Oil, 60 ml,25 641 $,Éxito
7714,Antiimperfecciones,Bio-Oil, 125 ml,44 302 $,Éxito
7715,Blanqueador con Detergente,Éxito,1 000 ml,4 050 $,Éxito
7716,Blanqueador con Detergente,Éxito, 500 ml,1 710 $,Éxito
7717,Aclarador Capilar en Polvo,Wella, 20 g,4 260 $,Éxito
7718,Bombón Típico,Garoto, 70 g,3 150 $,Éxito
7719,"Café, Leche y Azúcar",Nescafé, 450 g,14 950 $,Éxito
7720,Microporo,Tecnoquímicas, 563 cm2,7 580 $,Éxito
7721,Microporo,Tecnoquímicas,1 125 cm2,12 350 $,Éxito
7722,Cebada,Del Cultivo, 500 g,2 210 $,Éxito
7723,Repuesto de Cepillo de Dientes Interdental,Proquident, 5 unidades,6 650 $,Éxito
7724,Cepillo Pequeño con Mango,del Éxito, 1 unidad,2 890 $,Éxito
7725,Cepillo Pequeño con Mango,Vanyplas, 1 unidad,4 610 $,Éxito
7726,Cera para Peinar,Ego, 65 ml,3 630 $,Éxito
7727,Cera para Peinar,Ego, 160 ml,9 430 $,Éxito
7728,Rubor,CoverGirl, 10 g,26 600 $,Éxito
7729,Rubor,CoverGirl, 10 g,26 600 $,Éxito
7730,Chimichurri,Ekono, 165 g,2 460 $,Éxito
7731,Chimichurri,Éxito, 240 g,4 920 $,Éxito
7732,Desmaquillante Líquido (g),L'Avanté Paris, 60 g,16 236 $,Éxito
7733,Desmaquillante Líquido (g),L'Avanté Paris, 115 g,18 810 $,Éxito
7734,Amaretto,Alicante, 750 ml,38 000 $,Éxito
7735,Cuna para Mascotas,Mi Ringo, 1 unidad,64 300 $,Éxito
7736,Cono Recubierto con Chocolate,Mimo's, 80 g,3 060 $,Éxito
7737,Antiacné,Asepxia, 28 g,19 400 $,Éxito
7738,Antiimperfecciones (g),Cicatricure, 60 g,56 529 $,Éxito
7739,Crema Humectante Reafirmante (g),Figubelle, 150 g,35 900 $,Éxito
7740,Crepes Rellenos,Mantel de Cuadros, 425 g,26 300 $,Éxito
7741,Crepes Rellenos,del Éxito, 425 g,26 300 $,Éxito
7742,Crepes Recubiertos con Chocolate,Casino, 100 g,7 990 $,Éxito
7743,Crepes Recubiertos con Chocolate,Casino, 100 g,7 900 $,Éxito
7744,Cebada,Del Cultivo, 500 g,2 060 $,Éxito
7745,Cuna para Mascotas,Mi Ringo, 1 unidad,48 800 $,Éxito
7746,Curuba Larga,del Éxito, 0.12 kg, 498 $,Éxito
7747,Limpiador de Frutas y Verduras,Kilol, 500 ml,27 250 $,Éxito
7748,Aceite de Citronela,Cofarma, 250 ml,12 050 $,Éxito
7749,Jabón Lavaplatos en Polvo,Finish,1 000 g,37 300 $,Éxito
7750,Jabón Lavaplatos en Tabletas para Máquina,Finish, 294 g,26 750 $,Éxito
7751,Antiséptico y Desinfectante,JGB, 120 ml,2 400 $,Éxito
7752,Dulce de Guayaba,La Constancia, 200 g,4 650 $,Éxito
7753,Dulce de Guayaba,La Constancia, 600 g,6 503 $,Éxito
7754,Bisacodilo,Boehringer Ingelheim, 100 mg,20 750 $,Éxito
7755,Bisacodilo,Boehringer Ingelheim, 50 mg,10 180 $,Éxito
7756,Endulzante de Aspartamo,Aldy, 200 g,20 350 $,Éxito
7757,Endulzante de Aspartamo,Aldy, 70 g,15 450 $,Éxito
7758,Enhebradores de Seda Dental,Proquident, 24 unidades,10 430 $,Éxito
7759,Enhebradores de Seda Dental,GUM, 25 unidades,12 150 $,Éxito
7760,Bebida Nutricional Líquida,Ensure, 948 ml,29 900 $,Éxito
7761,Filete de Atún,Vitamar, 0.8 kg,35 000 $,Éxito
7762,Filete de Atún,Vitamar, 0.45 kg,41 000 $,Éxito
7763,Filete de Corvina,Ancla & Viento, 450 g,38 000 $,Éxito
7764,Filete de Corvina,Antillana, 450 g,35 300 $,Éxito
7765,Agua Carbonatada Tónica,Canada Dry,1 200 ml,6 490 $,Éxito
7766,Agua Carbonatada Tónica,Canada Dry, 300 ml,1 650 $,Éxito
7767,Antiacné,Asepxia, 28 g,18 067 $,Éxito
7768,Neutralizador de Olores,Corales de Aromas, 10 ml,11 920 $,Éxito
7769,Granadilla,del Éxito, 0.16 kg,1 234 $,Éxito
7770,Granos de Café Recubiertos con Chocolate,Oma, 180 g,12 390 $,Éxito
7771,Granos de Café Recubiertos con Chocolate,Oma, 50 g,2 930 $,Éxito
7772,Guiso,El Rey, 100 g,2 250 $,Éxito
7773,Cono Recubierto con Chocolate,Crem Helado, 95 g,1 970 $,Éxito
7774,Dispositivos para Seda Dental,GUM, 40 unidades,14 300 $,Éxito
7775,Guiso,Éxito, 240 g,3 910 $,Éxito
7776,Aromática Fría,Tosh, 22 g,8 049 $,Éxito
7777,Aromática Fría,Tosh, 22 g,9 420 $,Éxito
7778,Antiséptico y Desinfectante,Boehringer Ingelheim, 120 ml,8 880 $,Éxito
7779,Jabón Lavaplatos en Tabletas para Máquina,Cascade, 217 g,28 200 $,Éxito
7780,Jabón Lavaplatos en Polvo,Power House, 737 g,6 660 $,Éxito
7781,Lenguas Dulces,Productos Marce, 180 g,3 703 $,Éxito
7782,Limpia Lavadoras,Dr. Beckmann, 250 ml,14 250 $,Éxito
7783,Limpiador de Frutas y Verduras,Ecohome, 500 ml,22 900 $,Éxito
7784,Limpia Lavadoras,Vanish, 250 ml,13 320 $,Éxito
7785,Lomito de Cerdo,del Éxito, 1 kg,15 900 $,Éxito
7786,Macadamias con Chocolate,Manitoba, 40 g,4 340 $,Éxito
7787,Macadamias con Chocolate,Del Alba, 30 g,3 780 $,Éxito
7788,Maní con Arándanos Deshidratados,Manitoba, 200 g,6 770 $,Éxito
7789,Maní con Arándanos Deshidratados,Manitoba, 400 g,10 970 $,Éxito
7790,Mezcla para Ponqué,Betty Crocker, 184 g,6 990 $,Éxito
7791,Mango Liofilizado,Taeq, 12 g,3 210 $,Éxito
7792,"Café, Leche y Azúcar",Nescafé, 900 g,31 650 $,Éxito
7793,Saborizante Instantáneo de Fresa para Leche,Nesquik, 200 g,3 970 $,Éxito
7794,Saborizante Instantáneo de Vainilla para Leche,Nesquik, 200 g,3 970 $,Éxito
7795,Bebida Láctea con Chocolates,Nutriday, 400 g,7 750 $,Éxito
7796,Crema Humectante Reafirmante (g),Figubelle, 300 g,43 050 $,Éxito
7797,Pasta de Maíz,El Dorado, 250 g,4 140 $,Éxito
7798,Pasta de Maíz,El Dorado, 250 g,4 690 $,Éxito
7799,Pasta en Letras,Doria, 250 g,1 710 $,Éxito
7800,Pasta en Letras,Pastas La Muñeca, 250 g,1 580 $,Éxito
7801,Pastel de Pollo,Rico Pa'llevar, 600 g,22 450 $,Éxito
7802,Bebida Nutricional Líquida,Pediasure, 948 ml,27 967 $,Éxito
7803,Raspacallos,Zafhir's, 1 unidad,5 210 $,Éxito
7804,Pinza Depiladora,Zafhir's, 1 unidad,5 290 $,Éxito
7805,Pinza Depiladora,Merheje, 2 unidades,3 630 $,Éxito
7806,Pomo Facial,Zafhir's, 2 unidades,2 880 $,Éxito
7807,Pomo Facial,Zafhir's, 2 unidades,7 390 $,Éxito
7808,Mezcla para Postre Dietético,Konfyt, 11 g,3 400 $,Éxito
7809,Mezcla para Postre Dietético,Konfyt, 11 g,3 910 $,Éxito
7810,Preplanchado en Espray,Éxito, 500 ml,5 890 $,Éxito
7811,Preplanchado en Espray,Planchi, 500 ml,9 500 $,Éxito
7812,Raspacallos,Zafhir's, 1 unidad,6 480 $,Éxito
7813,Antiimperfecciones (g),L'Avanté Paris, 50 g,35 244 $,Éxito
7814,Repelente de Insectos de Bola,Stay Off, 40 g,8 590 $,Éxito
7815,Repelente de Insectos de Bola,Stay Off, 40 g,8 790 $,Éxito
7816,Repuesto de Cepillo de Dientes Interdental,Oral-B, 6 unidades,18 250 $,Éxito
7817,Rosbif,Pomona, 1 kg,61 776 $,Éxito
7818,Salsa Agridulce,La Constancia, 222 g,3 518 $,Éxito
7819,Salsa Agridulce,Lee Kum Kee, 240 g,15 300 $,Éxito
7820,Base para Salsa Carbonara,Knorr, 42 g,2 490 $,Éxito
7821,Base para Salsa Napolitana,Knorr, 46 g,2 460 $,Éxito
7822,Dispositivos para Seda Dental,GUM, 40 unidades,11 030 $,Éxito
7823,Aplicador de Sombra,Zafhir's, 3 unidades,5 320 $,Éxito
7824,Aclarador Capilar en Polvo,Sol eclair, 13 g,8 590 $,Éxito
7825,Aplicador de Sombra,UBU, 6 unidades,12 160 $,Éxito
7826,Descongestionante Mentolado,Vick, 50 g,13 500 $,Éxito
7827,Multivitamínico,Tecnoquímicas, 130 unidades,49 200 $,Éxito
7828,Vitamina E,Procaps,40 000 UI,29 900 $,Éxito
7829,Vitamina E,Tecnoquímicas,40 000 UI,33 200 $,Éxito
7830,Bebida Láctea con Chocolates,Nutriday, 200 g,4 410 $,Éxito
7831,Aceite Corporal,I Like,1 000 ml,22 100 $,Éxito
7832,Canelones,Monticello, 250 g,8 530 $,Éxito
7833,Canelones,Barilla, 250 g,7 920 $,Éxito
7834,Aceite de Citronela,Beisbol, 120 ml,5 630 $,Éxito
7835,Multivitamínico,Tecnoquímicas, 30 unidades,18 200 $,Éxito
7836,Muchacho Relleno,del Éxito, 1 kg,10 296 $,Éxito
7837,Lápiz de Labios,Daphne, 1 unidad,15 700 $,Éxito
7838,Ablandacarnes,Triguisar, 45 g, 910 $,Éxito
7839,Absorbente de Húmedad,Humidex, 300 g,17 100 $,Éxito
7840,Cepillo para Gatos,Éxito, 1 unidad,14 350 $,Éxito
7841,Collar para Gatos,Éxito, 1 unidad,8 460 $,Éxito
7842,Acetato de Aluminio en Jabón,Bayer, 90 g,7 630 $,Éxito
7843,Agua Oxigenada,JGB, 120 ml,2 400 $,Éxito
7844,Albondigas Condimentadas,del Éxito, 1 kg,16 000 $,Éxito
7845,Almendras con Chocolate,Manitoba, 40 g,3 840 $,Éxito
7846,Almojábanas,Mundiales, 290 g,11 098 $,Éxito
7847,Eliminador de Olores de Toque,Familia, 24 ml,12 150 $,Éxito
7848,Anillos de Cebolla Apanados Congelados,McCain, 403 g,11 210 $,Éxito
7849,Insecticida contra Ácaros,Acar Klean, 400 ml,24 550 $,Éxito
7850,Antipulgas para Perros Líquido,CanAmor, 230 ml,18 900 $,Éxito
7851,Limpiador de Cueros,Búfalo, 350 ml,15 150 $,Éxito
7852,Banano Deshidratado,Ricuras de Urabá, 250 g,9 680 $,Éxito
7853,Banda Depilatoria Facial para Piel Normal,Veet, 20 unidades,21 650 $,Éxito
7854,Berenjenas en Conserva,Pomona, 350 g,17 900 $,Éxito
7855,Desodorante para Calzado,Búfalo, 100 g,10 030 $,Éxito
7856,Crema Blanqueadora para Calzado Blanco,Búfalo, 25 g,3 850 $,Éxito
7857,Calcio,Tecnoquímicas,15 000 mg,34 950 $,Éxito
7858,Bizcochuelo,Armenia Panadería y Repostería, 130 g,5 257 $,Éxito
7859,Blanqueados,El Hacendado, 200 g,3 500 $,Éxito
7860,Helado en Cucurucho,Crem Helado, 88 g,3 450 $,Éxito
7861,Bofe de Res,del Éxito, 1 kg,3 730 $,Éxito
7862,Bolso Transportador para Mascotas,Jara Pets, 1 unidad,52 800 $,Éxito
7863,Bondiola,Pomona, 80 g,12 240 $,Éxito
7864,Control del Transito Intestinal,Procaps, 159 g,17 250 $,Éxito
7865,Bozal para Perros,Éxito, 1 unidad,13 400 $,Éxito
7866,Jabón Brillaollas Antibacterial,Mec, 150 g,4 110 $,Éxito
7867,Brillo para Calzado,Búfalo, 1 unidad,4 130 $,Éxito
7868,Cábanos para Perros,CanAmor, 110 g,4 860 $,Éxito
7869,Carimañolas con Carne,Farah, 550 g,18 950 $,Éxito
7870,Marañón,Nature's Heart, 400 g,22 700 $,Éxito
7871,Cepillo de Dientes Eléctrico,Oral-B, 1 unidad,114 600 $,Éxito
7872,Cepillo para Embetunar,Escobando, 1 unidad,2 370 $,Éxito
7873,Cepillo para Uñas,Zafhir's, 1 unidad,5 150 $,Éxito
7874,Lápiz de Cejas,CoverGirl, 1 unidad,20 394 $,Éxito
7875,Champú para Perros,CanAmor, 230 ml,19 750 $,Éxito
7876,Almendras Recubiertas con Chocolate,Lacasa, 175 g,16 000 $,Éxito
7877,Chocotejas,Magia Dulce, 125 g,33 650 $,Éxito
7878,Mango Chutney,Patak's, 340 g,14 650 $,Éxito
7879,Tratamiento contra Cicatrices,Genomma Lab, 60 g,53 559 $,Éxito
7880,Claras de Huevo,Avinal,1 000 ml,24 997 $,Éxito
7881,Claro de Maíz,La Antioqueña, 300 g,1 120 $,Éxito
7882,Cobertura Fondue,Corona, 250 g,11 950 $,Éxito
7883,Coctel de Langostinos,Antillana, 150 g,8 750 $,Éxito
7884,Coliflor,del Éxito,1 500 g,3 326 $,Éxito
7885,Comedero para Mascotas,Éxito, 1 unidad,6 300 $,Éxito
7886,Habichuelas en Conserva,Casino, 220 g,4 990 $,Éxito
7887,Corazón de Res,del Éxito, 1 kg,8 790 $,Éxito
7888,Repelente de Insectos en Crema,Autan, 200 g,14 000 $,Éxito
7889,Texturizado de Soya,Hojaral, 100 g,3 920 $,Éxito
7890,Encrespador de Pestañas,Zafhir's, 1 unidad,4 940 $,Éxito
7891,Eneldo,del Éxito, 50 g,2 059 $,Éxito
7892,Esterilla para Sushi,Nishiki, 20 unidades,6 660 $,Éxito
7893,Estuche para Cepillo de Dientes,Escobando, 1 unidad,2 490 $,Éxito
7894,Filete de Congrio,Antillana, 450 g,12 240 $,Éxito
7895,Fríjoles en Vaina,del Éxito, 100 g, 847 $,Éxito
7896,Endulzante de Fructosa,del Éxito, 450 g,23 100 $,Éxito
7897,Borojó,del Éxito, 0.5 kg,5 620 $,Éxito
7898,Fresas en Conserva sin Azúcar,Diety, 250 g,8 910 $,Éxito
7899,Moras en Conserva sin Azúcar,Diety, 250 g,9 360 $,Éxito
7900,Fig Rolls,Lyons, 203 g,11 650 $,Éxito
7901,Gasa,Supertex, 581 cm2,1 900 $,Éxito
7902,Gel Atrapa Ratones,Gomin, 135 g,13 860 $,Éxito
7903,Gel Refrescante para Después del Sol,Tanga, 150 g,24 150 $,Éxito
7904,Omeprazol,Genomma Lab, 140 mg,13 400 $,Éxito
7905,Betún Impermeabilizante,Búfalo, 50 g,8 840 $,Éxito
7906,Grisines,Pomona, 125 g,4 500 $,Éxito
7907,Guante Extralargo,Eterna, 1 par,12 550 $,Éxito
7908,Guantes de Vinilo,Wintex, 10 unidades,2 410 $,Éxito
7909,Guindillas en Conserva,Sabor Español, 300 g,10 280 $,Éxito
7910,Guineo,del Éxito, 0.15 kg, 318 $,Éxito
7911,Clotrimazol,Bayer, 600 mg,41 550 $,Éxito
7912,Hueso Carnudo de Pescado,Antillana, 500 g,10 000 $,Éxito
7913,Ibuprofeno,Tecnoquímicas,3 200 mg,7 270 $,Éxito
7914,Repuesto de Insecticida Eléctrico Líquido,Raid, 45 noches,14 400 $,Éxito
7915,Insecticida Eléctrico,Raid, 4 noches,14 100 $,Éxito
7916,Jabón para Perros,CanAmor, 90 g,8 710 $,Éxito
7917,Limpiador de Prótesis Dental,Corega, 30 unidades,23 000 $,Éxito
7918,Lápiz de Tratamiento de Labios,L'Avanté Paris, 1 unidad,11 010 $,Éxito
7919,Luteína,Ipef, 600 mg,41 650 $,Éxito
7920,Hidróxido de Magnesio,Tecnoquímicas, 120 ml,4 510 $,Éxito
7921,Mangos Deshidratados,Mariani, 113 g,14 900 $,Éxito
7922,Manzanitas de Coco,Productos Yodis, 144 g,6 890 $,Éxito
7923,Máquina para Afeitar Eléctrica,Gillette, 1 unidad,97 700 $,Éxito
7924,Dimenhidrinato,Wyeth, 600 mg,4 220 $,Éxito
7925,Raticida,Procomercial, 10 g,1 690 $,Éxito
7926,Matacucarachas Orgánico,Fincuc, 90 g,8 000 $,Éxito
7927,Hojas de Menta,del Éxito, 50 g,2 480 $,Éxito
7928,Mezcla para Cupcakes,haz de oros, 300 g,4 560 $,Éxito
7929,Base para Salsa de Champiñones,Knorr, 33 g,2 490 $,Éxito
7930,Espuma de Fuagrás,Henaff, 100 g,17 250 $,Éxito
7931,Leche Vegetal Mixta,Taeq, 250 g,11 890 $,Éxito
7932,Mezcla de Frutas Liofilizadas,Taeq, 15 g,3 600 $,Éxito
7933,Nido para Aves,Éxito, 1 unidad,4 640 $,Éxito
7934,Pajarilla de Res,del Éxito, 1 kg,9 560 $,Éxito
7935,Paletero de Res,del Éxito, 1 kg,15 830 $,Éxito
7936,Palitos para Sushi,Best Choice, 20 par,6 570 $,Éxito
7937,Palmitos de Mar,Antillana, 454 g,11 300 $,Éxito
7938,Panqueques,Mantel de Cuadros, 510 g,17 800 $,Éxito
7939,Pandebonos,del Éxito, 60 g,55 300 $,Éxito
7940,Panelitas de Guayaba,del Éxito, 250 g,9 660 $,Éxito
7941,Pastel de Jamón y Queso,del Éxito, 80 g,2 990 $,Éxito
7942,Pepinos en Conserva,Pepita, 500 g,7 070 $,Éxito
